date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean
2014-11-21,,,,28.875,61.208,32.333,,,,,,18.292
2014-11-22,,,,27.75,52.458,24.708,,,,,,23.125
2014-11-23,,,,15.25,26.917,11.667,,,,,,19.625
2014-11-24,,,,23.917,40.167,16.25,,,,,,23.375
2014-11-25,,,,30.0,57.292,27.292,,,,,,15.25
2014-11-26,,,,28.208,56.333,28.125,,,,,,9.5
2014-11-27,,,,24.522,58.304,33.783,,,,,,11.125
2014-11-28,,,,29.913,75.174,45.261,,,,,,18.304
2014-11-29,,,,20.792,51.0,30.208,,,,,,12.667
2014-11-30,,,,15.208,26.083,10.875,,,,,,11.208
2014-12-01,,,,25.0,50.083,25.083,,,,,,11.583
2014-12-02,,,,14.5,32.0,17.5,,,,,,8.125
2014-12-03,,,,21.792,47.292,25.5,,,,,,10.917
2014-12-04,,,,30.417,65.792,35.375,,,,,,12.292
2014-12-05,,,,18.542,38.75,20.208,,,,,,8.375
2014-12-06,,,,16.957,37.0,20.043,,,,,,7.375
2014-12-07,,,,13.958,23.5,9.542,,,,,,10.417
2014-12-08,,,,31.917,91.208,59.292,,,,,,17.042
2014-12-09,,,,24.333,73.958,49.625,,,,,,13.25
2014-12-10,,,,29.542,65.583,36.042,,,,,,15.958
2014-12-11,,,,29.429,81.762,52.333,,,,,,19.435
2014-12-12,,,,20.917,45.917,25.0,,,,,,15.667
2014-12-13,,,,12.292,30.542,18.25,,,,,,10.167
2014-12-14,,,,11.0,21.458,10.458,,,,,,9.0
2014-12-15,,,,27.783,65.217,37.435,,,,,,13.292
2014-12-16,,,,26.5,66.542,40.042,,,,,,14.125
2014-12-17,,,,13.0,32.458,19.458,,,,,,6.542
2014-12-18,,,,18.0,42.375,24.375,,,,,,6.458
2014-12-19,,,,33.7,81.45,47.75,,,,,,13.667
2014-12-20,,,,30.0,62.042,32.042,,,,,,12.375
2014-12-21,,,,17.667,32.917,15.25,,,,,,15.208
2014-12-22,,,,22.833,49.75,26.917,,,,,,8.917
2014-12-23,,,,20.917,42.75,21.833,,,,,,12.333
2014-12-24,,,,32.652,81.87,49.217,,,,,,24.417
2014-12-25,,,,26.125,56.542,30.417,,,,,,14.458
2014-12-26,,,,21.304,48.826,27.522,,,,,,7.565
2014-12-27,,,,26.0,55.083,29.083,,,,,,9.208
2014-12-28,,,,19.708,32.75,13.042,,,,,,14.083
2014-12-29,,,,23.25,37.125,13.875,,,,,,15.583
2014-12-30,,,,27.917,45.292,17.375,,,,,,36.583
2014-12-31,,,,19.167,36.792,17.625,,,,,,28.083
2015-01-01,,,,13.833,22.167,8.333,,,,,,10.583
2015-01-02,,,,17.417,26.958,9.542,,,,,,19.583
2015-01-03,,,,21.083,36.042,14.958,,,,,,25.208
2015-01-04,,,,17.667,32.417,14.75,,,,,,30.542
2015-01-05,,,,33.708,70.583,36.875,,,,,,40.125
2015-01-06,,,,37.348,88.348,51.0,,,,,,27.292
2015-01-07,,,,23.957,51.304,27.348,,,,,,13.75
2015-01-08,,,,30.208,78.0,47.792,,,,,,18.75
2015-01-09,,,,21.208,37.792,16.583,,,,,,10.375
2015-01-10,,,,19.208,31.042,11.833,,,,,,15.0
2015-01-11,,,,26.083,45.917,19.833,,,,,,24.5
2015-01-12,,,,19.833,40.625,20.792,,,,,,8.125
2015-01-13,,,,25.632,51.263,25.632,,,,,,11.458
2015-01-14,,,,23.708,55.833,32.125,,,,,,13.5
2015-01-15,,,,29.043,56.174,27.13,,,,,,15.043
2015-01-16,,,,24.417,57.208,32.792,,,,,,14.708
2015-01-17,,,,16.417,27.542,11.125,,,,,,15.75
2015-01-18,,,,21.792,45.333,23.542,,,,,,7.208
2015-01-19,,,,15.0,37.667,22.667,,,,,,7.125
2015-01-20,,,,17.25,36.708,19.458,,,,,,5.875
2015-01-21,,,,22.696,50.783,28.087,,,,,,7.792
2015-01-22,,,,22.833,53.083,30.25,,,,,,7.292
2015-01-23,,,,21.25,41.167,19.917,,,,,,15.875
2015-01-24,,,,10.304,21.13,10.826,,,,,,14.042
2015-01-25,,,,21.727,39.773,18.045,,,,,,13.783
2015-01-26,,,,34.042,85.167,51.125,,,,,,19.667
2015-01-27,,,,33.5,69.083,35.583,,,,,,26.083
2015-01-28,,,,41.5,95.167,53.667,,,,,,36.435
2015-01-29,,,,31.833,61.042,29.208,,,,,,16.042
2015-01-30,,,,15.042,26.458,11.417,,,,,,6.125
2015-01-31,,,,16.458,25.083,8.625,,,,,,13.75
2015-02-01,,,,26.917,64.542,37.625,,,,,,17.792
2015-02-02,,,,19.913,37.217,17.304,,,,,,10.125
2015-02-03,,,,22.708,43.5,20.792,,,,,,9.125
2015-02-04,,,,28.957,54.13,25.174,,,,,,18.042
2015-02-05,,,,35.292,69.708,34.417,,,,,,27.042
2015-02-06,,,,23.083,45.792,22.708,,,,,,20.958
2015-02-07,,,,11.25,19.5,8.25,,,,,,6.042
2015-02-08,,,,27.375,57.083,29.708,,,,,,14.083
2015-02-09,,,,25.667,48.625,22.958,,,,,,18.083
2015-02-10,,,,22.708,52.125,29.417,,,,,,11.167
2015-02-11,,,,20.043,32.522,12.478,,,,,,13.792
2015-02-12,,,,25.583,59.083,33.5,,,,,,16.625
2015-02-13,,,,29.25,51.25,22.0,,,,,,15.542
2015-02-14,,,,15.083,22.5,7.417,,,,,,9.167
2015-02-15,,,,14.042,33.75,19.708,,,,,,7.125
2015-02-16,,,,21.0,48.458,27.458,,,,,,11.833
2015-02-17,,,,18.583,38.5,19.917,,,,,,11.417
2015-02-18,,,,25.783,49.391,23.609,,,,,,14.739
2015-02-19,,,,31.083,66.083,35.0,,,,,,19.083
2015-02-20,,,,27.783,44.913,17.13,,,,,,14.125
2015-02-21,,,,7.0,12.458,5.458,,,,,,12.417
2015-02-22,,,,25.75,46.333,20.583,,,,,,13.542
2015-02-23,,,,32.875,63.5,30.625,,,,,,19.167
2015-02-24,,,,12.417,27.25,14.833,,,,,,13.958
2015-02-25,,,,20.833,40.542,19.708,,,,,,9.261
2015-02-26,,,,24.292,42.917,18.625,,,,,,23.208
2015-02-27,,,,26.417,42.667,16.25,,,,,,38.875
2015-02-28,,,,21.333,29.25,7.917,,,,,,38.25
2015-03-01,,,,16.333,33.958,17.625,,,,,,14.417
2015-03-02,,,,34.167,72.75,38.583,,,,,,23.667
2015-03-03,,,,31.652,55.913,24.261,,,,,,27.542
2015-03-04,,,,26.792,42.583,15.792,,,,,,26.333
2015-03-05,,,,22.542,31.792,9.25,,,,,,30.167
2015-03-06,,,,18.958,27.417,8.458,,,,,,21.208
2015-03-07,,,,28.0,52.333,24.333,,,,,,17.417
2015-03-08,,,,20.875,56.167,35.292,,,,,,18.375
2015-03-09,,,,18.739,36.739,18.0,,,,,,12.958
2015-03-10,,,,15.25,33.125,17.875,,,,,,11.167
2015-03-11,,,,17.625,39.125,21.5,,,,,,10.125
2015-03-12,,,,15.917,26.125,10.208,,,,,,8.5
2015-03-13,,,,13.5,18.583,5.083,,,,,,9.667
2015-03-14,,,,22.042,43.083,21.042,,,,,,12.208
2015-03-15,,,,18.208,36.875,18.667,,,,,,18.125
2015-03-16,,,,27.375,43.667,16.292,,,,,,13.917
2015-03-17,,,,31.522,56.565,25.043,,,,,,17.25
2015-03-18,,,,35.174,64.826,29.652,,,,,,23.667
2015-03-19,,,,20.875,37.625,16.75,,,,,,14.625
2015-03-20,,,,6.458,10.958,4.5,,,,,,20.792
2015-03-21,,,,7.667,15.083,7.417,,,,,,6.5
2015-03-22,,,,23.417,37.583,14.167,,,,,,11.042
2015-03-23,,,,21.167,41.0,19.833,,,,,,19.087
2015-03-24,,,,12.833,27.542,14.708,,,,,,11.958
2015-03-25,,,,18.042,38.458,20.417,,,,,,7.208
2015-03-26,,,,16.083,27.292,11.208,,,,,,8.083
2015-03-27,,,,12.478,18.0,5.522,,,,,,12.708
2015-03-28,,,,24.333,42.25,17.917,,,,,,16.25
2015-03-29,,,,28.917,47.083,18.167,,,,,,27.625
2015-03-30,,,,36.833,59.458,22.625,,,,,,34.75
2015-03-31,,,,33.913,55.087,21.174,,,,,,35.542
2015-04-01,,,,24.792,37.167,12.375,,,,,,19.292
2015-04-02,,,,15.409,24.455,9.045,,,,,,9.75
2015-04-03,,,,29.292,56.625,27.333,,,,,,10.0
2015-04-04,,,,15.833,25.125,9.292,,,,,,5.042
2015-04-05,,,,14.292,20.042,5.75,,,,,,3.739
2015-04-06,,,,26.167,50.625,24.458,,,,,,4.708
2015-04-07,,,,12.0,24.375,12.375,,,,,,8.083
2015-04-08,,,,16.042,34.042,18.0,,,,,,9.208
2015-04-09,,,,21.625,41.167,19.542,,,,,,11.304
2015-04-10,,,,29.875,50.375,20.5,,,,,,15.083
2015-04-11,,,,16.478,26.478,10.0,,,,,,13.25
2015-04-12,,,,9.667,14.083,4.417,,,,,,12.5
2015-04-13,,,,15.958,22.667,6.708,,,,,,5.667
2015-04-14,,,,27.625,50.75,23.125,,,,,,7.042
2015-04-15,,,,25.5,38.5,13.0,,,,,,14.5
2015-04-16,,,,38.826,69.391,30.565,,,,,,31.417
2015-04-17,,,,23.25,35.375,12.125,,,,,,22.792
2015-04-18,,,,21.375,30.583,9.208,,,,,,21.708
2015-04-19,,,,17.583,22.333,4.75,,,,,,22.292
2015-04-20,,,,30.391,66.304,35.913,,,,,,15.875
2015-04-21,,,,15.208,27.792,12.583,,,,,,5.625
2015-04-22,,,,25.292,40.042,14.75,,,,,,12.417
2015-04-23,,,,28.5,42.0,13.5,,,,,,20.217
2015-04-24,,,,26.792,39.833,13.042,,,,,,23.792
2015-04-25,,,,18.417,24.208,5.792,,,,,,24.875
2015-04-26,,,,14.208,16.833,2.625,,,,,,24.333
2015-04-27,,,,25.292,34.667,9.375,,,,,,33.708
2015-04-28,,,,23.917,35.75,11.833,,,,,,30.833
2015-04-29,,,,11.783,16.304,4.522,,,,,,14.0
2015-04-30,,,,21.174,30.565,9.391,,,,,,11.125
2015-05-01,,,,22.5,30.667,8.167,,,,,,13.375
2015-05-02,,,,19.583,27.083,7.5,,,,,,16.375
2015-05-03,,,,9.125,11.583,2.458,,,,,,10.708
2015-05-04,,,,12.958,20.958,8.0,,,,,,8.0
2015-05-05,,,,10.708,15.375,4.667,,,,,,13.167
2015-05-06,,,,12.875,16.583,3.708,,,,,,15.583
2015-05-07,,,,21.917,31.5,9.583,,,,,,13.5
2015-05-08,,,,22.783,32.87,10.087,,,,,,15.125
2015-05-09,,,,25.875,35.5,9.625,,,,,,20.208
2015-05-10,,,,9.458,14.208,4.75,,,,,,15.75
2015-05-11,,,,16.458,27.458,11.0,,,,,,11.5
2015-05-12,,,,16.083,24.208,8.125,,,,,,13.042
2015-05-13,,,,28.333,40.583,12.25,,,,,,22.667
2015-05-14,,,,26.636,37.591,10.955,,,,,,23.478
2015-05-15,,,,22.667,34.542,11.875,,,,,,21.522
2015-05-16,,,,17.292,27.583,10.292,,,,,,21.25
2015-05-17,,,,9.565,12.609,3.043,,,,,,20.75
2015-05-18,,,,21.5,33.708,12.208,,,,,,19.667
2015-05-19,,,,23.292,38.208,14.917,,,,,,11.0
2015-05-20,,,,17.458,23.917,6.458,,,,,,18.458
2015-05-21,,,,17.458,32.333,14.875,,,,,,10.13
2015-05-22,,,,25.042,40.792,15.75,,,,,,14.542
2015-05-23,,,,24.417,33.625,9.208,,,,,,19.391
2015-05-24,,,,13.75,17.583,3.833,,,,,,16.208
2015-05-25,,,,16.0,22.0,6.0,,,,,,17.208
2015-05-26,,,,24.304,36.696,12.391,,,,,,16.708
2015-05-27,,,,31.167,39.292,8.125,,,,,,23.917
2015-05-28,,,,18.739,22.957,4.217,,,,,,28.083
2015-05-29,,,,17.083,23.542,6.458,,,,,,19.375
2015-05-30,,,,23.583,31.75,8.167,,,,,,25.375
2015-05-31,,,,9.708,13.25,3.542,,,,,,19.958
2015-06-01,,,,20.833,28.917,8.083,,,,,,17.208
2015-06-02,,,,17.958,25.208,7.25,,,,,,19.583
2015-06-03,,,,23.583,38.417,14.833,,,,,,13.958
2015-06-04,,,,17.87,33.304,15.435,,,,,,8.625
2015-06-05,,,,22.792,40.917,18.125,,,,,,8.542
2015-06-06,,,,14.083,22.75,8.667,,,,,,5.208
2015-06-07,,,,6.083,8.292,2.208,,,,,,11.292
2015-06-08,,,,15.542,23.375,7.833,,,,,,7.125
2015-06-09,,,,29.125,58.0,28.875,,,,,,6.375
2015-06-10,,,,22.292,36.25,13.958,,,,,,11.5
2015-06-11,,,,24.174,40.652,16.478,,,,,,14.542
2015-06-12,,,,26.542,40.875,14.333,,,,,,18.958
2015-06-13,,,,22.609,29.696,7.087,,,,,,34.333
2015-06-14,,,,12.25,15.0,2.75,,,,,,17.13
2015-06-15,,,,25.417,40.5,15.083,,,,,,17.708
2015-06-16,,,,33.0,48.292,15.292,,,,,,26.25
2015-06-17,,,,20.417,34.417,14.0,,,,,,22.417
2015-06-18,,,,14.25,18.917,4.667,,,,,,10.318
2015-06-19,,,,24.375,37.917,13.542,,,,,,8.417
2015-06-20,,,,14.708,25.292,10.583,,,,,,13.042
2015-06-21,,,,11.292,15.667,4.375,,,,,,9.667
2015-06-22,,,,19.261,33.478,14.217,,,,,,14.375
2015-06-23,,,,15.75,20.417,4.667,,,,,,21.125
2015-06-24,,,,22.5,34.333,11.833,,,,,,22.5
2015-06-25,,,,8.826,12.783,3.957,,,,,,17.609
2015-06-26,,,,20.375,29.917,9.542,,,,,,10.708
2015-06-27,,,,18.0,27.75,9.75,,,,,,6.875
2015-06-28,,,,7.792,14.042,6.25,,,,,,5.125
2015-06-29,,,,10.792,19.458,8.667,,,,,,7.125
2015-06-30,,,,12.958,21.5,8.542,,,,,,12.208
2015-07-01,,,,20.565,34.043,13.478,,,,,,6.542
2015-07-02,,,,25.375,44.083,18.708,,,,,,15.792
2015-07-03,,,,14.333,19.5,5.167,,,,,,16.042
2015-07-04,,,,26.0,37.042,11.042,,,,,,20.5
2015-07-05,,,,8.625,11.125,2.5,,,,,,18.167
2015-07-06,,,,21.5,38.708,17.208,,,,,,13.25
2015-07-07,,,,25.583,43.833,18.25,,,,,,8.5
2015-07-08,,,,22.292,40.792,18.5,,,,,,10.75
2015-07-09,,,,17.174,36.957,19.783,,,,,,7.708
2015-07-10,,,,16.522,28.783,12.261,,,,,,10.208
2015-07-11,,,,13.958,20.0,6.042,,,,,,11.958
2015-07-12,,,,9.375,15.708,6.333,,,,,,10.625
2015-07-13,,,,4.042,6.667,2.625,,,,,,9.167
2015-07-14,,,,8.625,15.958,7.333,,,,,,6.375
2015-07-15,,,,4.5,7.75,3.25,,,,,,8.583
2015-07-16,,,,6.792,13.792,7.0,,,,,,4.833
2015-07-17,,,,12.208,22.292,10.083,,,,,,5.571
2015-07-18,,,,18.917,36.208,17.292,,,,,,8.375
2015-07-19,,,,9.522,19.565,10.043,,,,,,10.125
2015-07-20,,,,8.542,16.833,8.292,,,,,,6.625
2015-07-21,,,,10.875,23.625,12.75,,,,,,5.542
2015-07-22,,,,14.292,33.5,19.208,,,,,,5.5
2015-07-23,,,,20.792,45.042,24.25,,,,,,6.042
2015-07-24,,,,17.783,47.174,29.391,,,,,,8.739
2015-07-25,,,,10.083,24.333,14.25,,,,,,7.417
2015-07-26,,,,7.417,14.208,6.792,,,,,,6.792
2015-07-27,,,,14.958,25.625,10.667,,,,,,10.792
2015-07-28,,,,23.478,39.174,15.696,,,,,,17.208
2015-07-29,,,,20.292,31.667,11.375,,,,,,16.875
2015-07-30,,,,14.875,19.667,4.792,,,,,,23.696
2015-07-31,,,,13.875,19.125,5.25,,,,,,27.625
2015-08-01,,,,16.0,19.083,3.083,,,,,,31.042
2015-08-02,,,,14.083,17.042,2.958,,,,,,35.583
2015-08-03,,,,24.7,33.4,8.7,,,,,,30.0
2015-08-04,,,,19.542,23.792,4.25,,,,,,35.25
2015-08-05,,,,9.333,13.75,4.417,,,,,,15.917
2015-08-06,,,,14.455,30.364,15.909,,,,,,7.042
2015-08-07,,,,16.25,25.375,9.125,,,,,,10.875
2015-08-08,,,,16.25,23.25,7.0,,,,,,15.625
2015-08-09,,,,7.958,10.083,2.125,,,,,,20.0
2015-08-10,,,,14.042,20.958,6.917,,,,,,17.458
2015-08-11,,,,17.042,31.667,14.625,,,,,,16.75
2015-08-12,,,,16.333,20.25,3.917,,,,,,23.667
2015-08-13,,,,14.583,22.542,7.958,,,,,,13.25
2015-08-14,,,,10.708,17.125,6.417,,,,,,6.917
2015-08-15,,,,8.304,11.478,3.174,,,,,,11.25
2015-08-16,,,,8.792,11.667,2.875,,,,,,14.875
2015-08-17,,,,15.833,24.083,8.25,,,,,,5.667
2015-08-18,,,,20.875,39.708,18.833,,,,,,6.333
2015-08-19,,,,18.042,28.458,10.417,,,,,,8.208
2015-08-20,,,,25.522,52.217,26.696,,,,,,7.958
2015-08-21,,,,21.375,43.833,22.458,,,,,,10.042
2015-08-22,,,,10.25,20.708,10.458,,,,,,7.292
2015-08-23,,,,7.125,11.208,4.083,,,,,,7.208
2015-08-24,,,,15.217,23.217,8.0,,,,,,7.667
2015-08-25,,,,6.917,10.667,3.75,,,,,,5.792
2015-08-26,,,,19.5,32.583,13.083,,,,,,6.75
2015-08-27,,,,20.292,35.958,15.667,,,,,,8.125
2015-08-28,,,,18.75,35.833,17.083,,,,,,12.261
2015-08-29,,,,8.542,10.708,2.167,,,,,,16.25
2015-08-30,,,,13.5,20.0,6.5,,,,,,7.792
2015-08-31,,,,22.375,39.5,17.125,,,,,,7.083
2015-09-01,,,,17.792,35.917,18.125,,,,,,6.542
2015-09-02,,,,19.304,35.87,16.565,,,,,,7.083
2015-09-03,,,,19.739,34.783,15.043,,,,,,10.208
2015-09-04,,,,21.167,44.125,22.958,,,,,,14.0
2015-09-05,,,,15.917,25.083,9.167,,,,,,12.042
2015-09-06,,,,13.875,19.292,5.417,,,,,,13.792
2015-09-07,,,,15.583,27.542,11.958,,,,,,3.917
2015-09-08,,,,28.333,51.833,23.5,,,,,,5.792
2015-09-09,,,,24.417,40.0,15.583,,,,,,5.042
2015-09-10,,,,19.375,45.667,26.292,,,,,,5.875
2015-09-11,,,,18.348,37.913,19.565,,,,,,9.125
2015-09-12,,,,17.458,25.417,7.958,,,,,,13.125
2015-09-13,,,,9.958,14.667,4.708,,,,,,11.708
2015-09-14,,,,14.333,25.958,11.625,,,,,,6.333
2015-09-15,,,,22.083,34.875,12.792,,,,,,17.417
2015-09-16,,,,23.304,37.217,13.913,,,,,,17.619
2015-09-17,,,,25.667,45.833,20.167,,,,,,10.708
2015-09-18,,,,18.542,38.5,19.958,,,,,,7.917
2015-09-19,,,,14.208,26.75,12.542,,,,,,8.292
2015-09-20,,,,7.652,12.0,4.348,,,,,,8.625
2015-09-21,,,,11.125,18.583,7.458,,,,,,8.833
2015-09-22,,,,11.375,15.708,4.333,,,,,,13.75
2015-09-23,,,,8.083,11.292,3.208,,,,,,18.292
2015-09-24,,,,18.958,27.917,8.958,,,,,,10.333
2015-09-25,,,,20.083,36.292,16.208,,,,,,4.958
2015-09-26,,,,18.583,33.375,14.792,,,,,,6.833
2015-09-27,,,,8.917,12.875,3.958,,,,,,9.583
2015-09-28,,,,14.958,30.667,15.708,,,,,,10.875
2015-09-29,,,,18.0,40.043,22.043,,,,,,10.75
2015-09-30,,,,21.167,39.917,18.75,,,,,,11.917
2015-10-01,,,,23.652,40.522,16.87,,,,,,13.174
2015-10-02,,,,15.667,29.292,13.625,,,,,,8.917
2015-10-03,,,,18.625,31.0,12.375,,,,,,11.583
2015-10-04,,,,10.458,16.292,5.833,,,,,,14.042
2015-10-05,,,,17.292,31.625,14.333,,,,,,10.042
2015-10-06,,,,18.083,33.375,15.292,,,,,,10.958
2015-10-07,,,,12.333,25.583,13.25,,,,,,8.708
2015-10-08,,,,18.696,34.087,15.391,,,,,,14.125
2015-10-09,,,,27.542,38.375,10.833,,,,,,31.333
2015-10-10,,,,21.875,32.875,11.0,,,,,,41.875
2015-10-11,,,,14.875,21.167,6.292,,,,,,24.083
2015-10-12,,,,17.583,25.917,8.333,,,,,,15.292
2015-10-13,,,,19.417,38.333,18.917,,,,,,12.583
2015-10-14,,,,21.792,35.542,13.75,,,,,,13.417
2015-10-15,,,,25.75,50.167,24.417,,,,,,15.625
2015-10-16,,,,24.783,43.826,19.043,,,,,,18.909
2015-10-17,,,,16.652,23.217,6.565,,,,,,17.333
2015-10-18,,,,11.667,16.417,4.75,,,,,,16.125
2015-10-19,,,,21.208,31.833,10.625,,,,,,18.792
2015-10-20,,,,20.792,36.042,15.25,,,,,,28.875
2015-10-21,,,,19.958,31.5,11.542,,,,,,36.917
2015-10-22,,,,21.292,34.167,12.875,,,,,,26.217
2015-10-23,,,,23.75,42.5,18.75,,,,,,21.292
2015-10-24,,,,22.875,37.417,14.542,,,,,,32.917
2015-10-25,,,,7.333,12.042,4.708,,,,,,12.458
2015-10-26,,,,20.043,32.609,12.565,,,,,,15.792
2015-10-27,,,,23.125,46.708,23.583,,,,,,18.875
2015-10-28,,,,18.208,35.583,17.375,,,,,,12.792
2015-10-29,,,,22.826,43.913,21.087,,,,,,10.0
2015-10-30,,,,21.875,42.333,20.458,,,,,,20.846
2015-10-31,,,,17.875,34.042,16.167,,,,,,10.5
2015-11-01,,,,14.875,22.292,7.417,,,,,,12.917
2015-11-02,,,,27.458,48.667,21.208,,,,,,14.25
2015-11-03,,,,19.5,44.333,24.833,,,,,,12.625
2015-11-04,,,,24.261,53.957,29.696,,,,,,13.0
2015-11-05,,,,29.417,47.042,17.625,,,,,,18.696
2015-11-06,,,,27.708,50.25,22.542,,,,,,20.542
2015-11-07,,,,22.5,38.042,15.542,,,,,,22.125
2015-11-08,,,,17.833,24.792,6.958,,,,,,11.542
2015-11-09,,,,28.125,79.667,51.542,,,,,,13.542
2015-11-10,,,,17.75,38.5,20.75,,,,,,4.583
2015-11-11,,,,17.417,40.917,23.5,,,,,,6.833
2015-11-12,,,,25.0,50.435,25.435,,,,,,9.667
2015-11-13,,,,22.565,46.435,23.87,,,,,,12.542
2015-11-14,,,,11.5,17.583,6.083,,,,,,4.042
2015-11-15,,,,14.542,23.75,9.208,,,,,,4.667
2015-11-16,,,,22.417,46.25,23.833,,,,,,9.667
2015-11-17,,,,30.167,60.75,30.583,,,,,,18.667
2015-11-18,,,,26.083,59.5,33.417,,,,,,8.708
2015-11-19,,,,17.375,35.417,18.042,,,,,,6.667
2015-11-20,,,,24.542,45.042,20.5,,,,,,11.417
2015-11-21,,,,16.708,33.417,16.708,,,,,,15.75
2015-11-22,,,,15.13,21.739,6.609,,,,,,20.042
2015-11-23,,,,20.708,34.875,14.167,,,,,,20.5
2015-11-24,,,,14.333,40.917,26.583,,,,,,11.0
2015-11-25,,,,22.458,42.208,19.75,,,,,,8.208
2015-11-26,,,,27.333,55.75,28.417,,,,,,10.292
2015-11-27,,,,20.348,44.043,23.696,,,,,,8.304
2015-11-28,,,,20.917,44.083,23.167,,,,,,15.125
2015-11-29,,,,15.833,28.417,12.583,,,,,,17.917
2015-11-30,,,,25.75,57.375,31.625,,,,,,23.667
2015-12-01,,,,18.565,47.783,29.217,,,,,,17.417
2015-12-02,,,,26.958,61.0,34.042,,,,,,15.792
2015-12-03,,,,21.542,47.0,25.458,,,,,,13.583
2015-12-04,,,,14.708,32.667,17.958,,,,,,12.0
2015-12-05,,,,22.625,40.625,18.0,,,,,,13.208
2015-12-06,,,,17.25,28.042,10.792,,,,,,13.833
2015-12-07,,,,21.625,43.25,21.625,,,,,,10.083
2015-12-08,,,,20.5,53.208,32.708,,,,,,9.167
2015-12-09,,,,29.583,77.875,48.292,,,,,,12.917
2015-12-10,,,,30.75,62.7,31.95,,,,,,15.696
2015-12-11,,,,18.417,37.042,18.625,,,,,,3.917
2015-12-12,,,,21.042,40.292,19.25,,,,,,16.667
2015-12-13,,,,16.5,32.917,16.417,,,,,,14.667
2015-12-14,,,,23.875,66.792,42.917,,,,,,16.958
2015-12-15,,,,37.917,95.542,57.625,,,,,,17.75
2015-12-16,,,,25.167,61.125,35.958,,,,,,18.958
2015-12-17,,,,18.333,45.625,27.292,,,,,,8.75
2015-12-18,,,,24.5,56.333,31.833,,,,,,9.917
2015-12-19,,,,24.739,62.913,38.174,,,,,,12.667
2015-12-20,,,,16.125,32.833,16.708,,,,,,16.708
2015-12-21,,,,31.833,78.0,46.167,,,,,,18.083
2015-12-22,,,,30.292,97.375,67.083,,,,,,18.083
2015-12-23,,,,25.417,56.0,30.583,,,,,,18.458
2015-12-24,,,,29.292,67.292,38.0,,,,,,13.75
2015-12-25,,,,22.348,51.957,29.609,,,,,,16.304
2015-12-26,,,,22.375,42.833,20.458,,,,,,18.208
2015-12-27,,,,11.792,20.208,8.417,,,,,,15.667
2015-12-28,,,,24.13,56.217,32.087,,,,,,13.083
2015-12-29,,,,21.042,40.458,19.417,,,,,,8.417
2015-12-30,,,,17.917,34.833,16.917,,,,,,15.333
2015-12-31,,,,16.125,28.5,12.375,,,,,,15.208
2016-01-01,,,,18.0,29.125,11.125,,,,,,17.917
2016-01-02,,,,16.583,26.292,9.708,,,,,,22.958
2016-01-03,,,,16.375,24.75,8.375,,,,,,19.042
2016-01-04,,,,16.958,35.958,19.0,,,,,,18.583
2016-01-05,,,,15.043,31.087,16.043,,,,,,11.292
2016-01-06,,,,20.0,34.625,14.625,,,,,,9.125
2016-01-07,,,,22.708,42.292,19.583,,,,,,12.958
2016-01-08,,,,17.333,23.083,5.75,,,,,,10.083
2016-01-09,,,,23.043,40.609,17.565,,,,,,10.0
2016-01-10,,,,21.208,52.083,30.875,,,,,,11.792
2016-01-11,,,,23.208,52.167,28.958,,,,,,9.125
2016-01-12,,,,19.542,35.875,16.333,,,,,,12.958
2016-01-13,,,,23.25,48.125,24.875,,,,,,12.458
2016-01-14,,,,9.417,20.75,11.333,,,,,,7.125
2016-01-15,,,,8.542,15.625,7.083,,,,,,3.25
2016-01-16,,,,17.083,35.208,18.125,,,,,,3.625
2016-01-17,,,,31.789,73.526,41.737,,,,,,7.083
2016-01-18,,,,30.783,80.522,49.739,,,,,,12.458
2016-01-19,,,,27.87,62.957,35.087,,,,,,19.75
2016-01-20,,,,25.875,54.583,28.708,,,,,,23.042
2016-01-21,,,,17.667,32.792,15.125,,,,,,14.292
2016-01-22,,,,17.583,29.458,11.875,,,,,,14.75
2016-01-23,,,,19.042,41.958,22.917,,,,,,9.792
2016-01-24,,,,21.5,51.333,29.833,,,,,,7.417
2016-01-25,,,,26.917,57.833,30.917,,,,,,9.625
2016-01-26,,,,31.125,68.208,37.083,,,,,,16.478
2016-01-27,,,,29.565,60.0,30.435,,,,,,19.333
2016-01-28,,,,25.208,49.167,23.958,,,,,,16.333
2016-01-29,,,,19.917,29.458,9.542,,,,,,17.417
2016-01-30,,,,23.375,55.042,31.667,,,,,,13.792
2016-01-31,,,,19.667,45.542,25.875,,,,,,8.708
2016-02-01,,,,27.542,66.5,38.958,,,,,,16.208
2016-02-02,,,,21.696,46.13,24.435,,,,,,7.783
2016-02-03,,,,24.417,53.5,29.083,,,,,,10.292
2016-02-04,,,,27.792,49.208,21.417,,,,,,18.167
2016-02-05,,,,20.087,29.696,9.609,,,,,,15.125
2016-02-06,,,,17.708,35.208,17.5,,,,,,15.042
2016-02-07,,,,16.375,37.25,20.875,,,,,,11.042
2016-02-08,,,,27.625,50.125,22.5,,,,,,9.667
2016-02-09,,,,34.75,71.5,36.75,,,,,,14.833
2016-02-10,,,,18.458,39.875,21.417,,,,,,8.792
2016-02-11,,,,15.25,27.083,11.833,,,,,,8.25
